Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualTechnologyEmission,NewCapacity,TotalTechnologyAnnualActivity,TotalCapacityAnnual,AnnualVariableOperatingCost,CapitalInvestmentStorage,CapitalInvestment,AnnualFixedOperatingCost
Scenario1,0,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPHFONAI,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPLFOELD,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPNGS,,2019,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2020,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2021,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2022,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2023,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2024,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2025,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2026,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2027,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2028,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2029,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2030,,,,,,,,,,,,,0.0,,,,
Scenario1,0,RE1,,IMPNGS,,2031,,,,,,,,,,,,,0.6376044676152717,,,,
Scenario1,0,RE1,,IMPNGS,,2032,,,,,,,,,,,,,1.2395557445120562,,,,
Scenario1,0,RE1,,IMPNGS,,2033,,,,,,,,,,,,,1.7233339049728018,,,,
Scenario1,0,RE1,,IMPNGS,,2034,,,,,,,,,,,,,1.7233339049728018,,,,
Scenario1,0,RE1,,IMPNGS,,2035,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2036,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2037,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2038,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2039,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2040,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2041,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2042,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2043,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2044,,,,,,,,,,,,,2.3653879717822117,,,,
Scenario1,0,RE1,,IMPNGS,,2045,,,,,,,,,,,,,2.365387971782212,,,,
Scenario1,0,RE1,,IMPNGS,,2046,,,,,,,,,,,,,2.365387971782212,,,,
Scenario1,0,RE1,,IMPNGS,,2047,,,,,,,,,,,,,2.365387971782212,,,,
Scenario1,0,RE1,,IMPNGS,,2048,,,,,,,,,,,,,2.365387971782212,,,,
Scenario1,0,RE1,,IMPNGS,,2049,,,,,,,,,,,,,2.365387971782212,,,,
Scenario1,0,RE1,,IMPNGS,,2050,,,,,,,,,,,,,2.365387971782212,,,,
Scenario1,0,RE1,,IMPURN,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,IMPURN,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINBIO,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINCOA,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINGEO,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINHYD,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2040,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2041,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2042,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2043,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2044,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2045,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2046,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2047,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2048,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2049,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINSOL,,2050,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2019,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2020,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2021,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2022,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2023,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2024,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2025,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2026,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2027,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2028,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2029,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2030,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2031,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2032,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2033,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2034,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2035,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2036,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2037,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2038,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2039,,,,,,,,,,,,,999999.0,,,,
Scenario1,0,RE1,,MINWND,,2040,,,,,,,,,,,,,999999.0,,,,
